b0,b1,b2,b3,b4,b5,b6,b7
C4,D5,3F,CE,77,64,DC,16
C4,D5,5F,89,89,64,AE,11
C4,D5,7F,48,7F,64,7A,0F
C4,D5,7F,CC,77,64,92,15
C4,D5,9F,8F,83,64,0E,1D
C4,D5,BF,4E,78,64,12,17
C4,D5,BF,4F,82,64,98,17
C4,D5,BF,50,84,64,00,1E
C4,D5,BF,51,7E,64,3A,20
C4,D5,DF,93,80,64,1C,2D
C4,D5,FF,0F,7B,64,42,1A
C4,D5,FF,53,77,64,A8,1D
C4,D5,FF,8F,7E,64,50,1D
C4,D6,3F,0A,80,64,58,0D
C4,D6,3F,0A,81,64,4C,11
C4,D6,3F,4A,81,64,40,0D
C4,D6,5F,CF,78,64,A8,17
C4,D6,7F,55,7E,64,74,27
C4,D6,BF,0B,83,64,BE,14
C4,D6,BF,92,88,64,80,27
C4,D6,DF,95,8D,64,28,24
C4,D6,DF,CC,82,64,DC,15
C4,D6,FF,0C,87,64,FA,19
C4,D7,1F,13,8D,64,30,1D
C4,D7,1F,8A,83,64,82,10
C4,D7,1F,D0,80,64,C2,1B
C4,D7,3F,C8,7E,64,9E,0F
C4,D7,5F,4A,81,64,32,11
C4,D7,5F,4C,77,64,84,15
C4,D7,9F,4A,83,64,5C,12
C4,D7,9F,94,77,64,92,1D
C4,D7,BF,0E,8B,64,3C,17
C4,D7,DF,92,77,64,24,1B
C4,D7,DF,C9,7F,63,B0,11
C4,D7,FF,4B,7F,64,06,15
C4,D8,1F,1B,90,64,D2,38
C4,D8,1F,4A,7F,64,6C,0E
C4,D8,3F,0B,81,64,B6,14
C4,D8,3F,CA,81,64,C2,10
C4,D8,5F,4A,82,64,86,11
C4,D8,5F,D1,77,64,E0,1F
C4,D8,7F,15,7F,64,58,27
C4,D8,7F,D1,77,64,8A,1E
C4,D8,9F,D0,77,64,D8,1F
C4,D8,FF,09,81,64,04,0E
C4,D8,FF,89,80,64,20,0E
C4,D9,1F,0D,7E,64,66,18
C4,D9,3F,13,85,64,8C,29
C4,D9,3F,CF,84,64,A8,19
C4,D9,5F,55,85,64,88,25
C4,D9,5F,CE,82,64,FA,16
C4,D9,7F,08,7F,64,76,0F
C4,D9,7F,17,87,64,7E,2C
C4,D9,7F,8C,81,64,4A,15
C4,D9,9F,0B,7F,64,A0,14
C4,D9,9F,92,77,64,3A,19
C4,D9,FF,12,86,64,26,28
C4,DA,1F,0A,82,64,10,11
C4,DA,1F,0C,8C,64,7A,16
C4,DA,1F,0D,86,64,8A,17
C4,DA,1F,90,86,64,FE,23
C4,DA,3F,0A,81,64,E8,11
C4,DA,5F,08,7F,64,60,0F
C4,DA,5F,10,95,64,1C,2D
C4,DA,5F,18,88,64,F0,2D
C4,DA,5F,4F,89,64,6E,20
C4,DA,5F,90,86,64,EA,24
C4,DA,BF,49,7F,64,66,0D
C4,DA,DF,54,77,64,CC,1E
C4,DA,DF,CB,82,64,D4,14
C4,DA,DF,CF,7E,64,4A,1D
C4,DA,FF,0E,78,64,FA,19
C4,DA,FF,8F,80,64,40,19
C4,DA,FF,92,93,62,72,32
C4,DB,1F,15,87,64,A6,2F
C4,DB,1F,4A,7E,64,68,12
C4,DB,1F,CA,7E,64,DE,0F
C4,DB,3F,0F,86,64,40,20
C4,DB,7F,0A,7D,64,96,12
C4,DB,7F,52,8C,64,6E,1A
C4,DB,9F,89,84,64,FE,0E
C4,DB,9F,D1,7E,64,AA,1F
C4,DB,BF,0F,78,64,A0,1B
C4,DB,FF,4F,80,64,FC,19
C4,DC,1F,0A,84,64,18,14
C4,DC,1F,8A,89,64,AC,11
C4,DC,1F,8D,80,64,AC,15
C4,DC,1F,90,84,64,FC,17
C4,DC,1F,96,8D,64,48,24
C4,DC,1F,D7,8D,64,12,27
C4,DC,5F,08,7F,64,80,0F
C4,DC,5F,0E,8B,64,B0,16
C4,DC,5F,8A,88,64,34,10
C4,DC,5F,8F,78,64,34,1C
C4,DC,5F,CA,81,64,0C,13
C4,DC,5F,D1,81,64,44,1F
C4,DC,7F,11,81,64,94,1F
C4,DC,DF,4A,81,64,00,13
C4,DC,FF,49,80,64,EA,0F
C4,DD,1F,0D,82,64,AE,15
C4,DD,3F,0A,81,64,3A,11
C4,DD,3F,98,AF,64,E4,46
C4,DD,3F,C8,7E,64,7C,0F
C4,DD,3F,CA,85,64,2E,0D
C4,DD,9F,4B,78,64,B8,14
C4,DD,BF,4E,83,64,60,1B
C4,DD,DF,8D,82,64,F0,16
C4,DD,FF,09,81,64,46,0E
C4,DE,3F,0B,80,64,46,13
C4,DE,3F,53,8B,63,36,31
C4,DE,3F,53,96,00,90,2F
C4,DE,3F,C8,7E,64,C4,0F
C4,DE,3F,CF,75,64,38,24
C4,DE,3F,CF,82,64,E6,23
C4,DE,5F,48,7E,64,4A,10
C4,DE,7F,89,82,64,E6,0E
C4,DE,9F,4B,81,64,90,14
C4,DE,9F,50,86,64,7C,1E
C4,DE,9F,C9,83,64,24,0E
C4,DE,DF,0B,82,63,AC,13
C4,DE,DF,C9,7F,63,EA,11
C4,DE,DF,D0,83,64,7A,1E
C4,DE,DF,D4,77,64,CE,1D
C4,DE,FF,14,86,64,58,24
C4,DE,FF,48,83,64,FC,0E
C4,DE,FF,4A,78,64,F6,13
C4,DE,FF,4E,81,64,18,17
C4,DE,FF,C8,82,64,D8,0E
C4,DF,1F,93,85,64,F2,28
C4,DF,3F,48,7E,64,18,10
C4,DF,3F,4A,81,64,3A,11
C4,DF,3F,89,7E,64,2A,10
C4,DF,3F,8A,81,64,06,11
C4,DF,3F,8B,81,64,C8,14
C4,DF,9F,0F,82,64,88,1C
C4,DF,9F,4E,82,64,D8,16
C4,DF,9F,89,84,64,F8,0D
C4,DF,BF,89,84,64,4C,12
C4,DF,DF,4A,82,64,72,10
C4,DF,DF,4B,81,64,A8,15
C4,DF,DF,53,83,64,96,2C
C4,DF,DF,CC,82,64,78,17
C4,DF,FF,CF,7F,64,2A,19
C5,D0,1F,0D,82,64,A0,15
C5,D0,3F,4A,81,64,38,0D
C5,D0,3F,53,87,64,9A,1F
C5,D0,5F,53,84,64,0C,2A
C5,D0,DF,8F,80,64,70,19
C5,D0,FF,52,7E,64,88,28
C5,D0,FF,90,77,64,CE,21
C5,D0,FF,95,7D,64,8A,28
C5,D1,1F,0A,81,64,E8,0D
C5,D1,1F,CA,80,64,C0,11
C5,D1,3F,08,7F,64,6A,0F
C5,D1,3F,4A,81,64,08,11
C5,D1,5F,8A,7F,64,F8,10
C5,D1,7F,88,7F,64,50,0F
C5,D1,FF,52,77,64,70,18
C5,D1,FF,8B,84,64,F0,14
C5,D1,FF,CF,7B,64,D8,24
C5,D2,1F,08,7E,64,C2,11
C5,D2,5F,0E,78,64,DA,16
C5,D2,5F,92,88,64,1A,26
C5,D2,7F,09,83,64,CA,0E
C5,D2,7F,8A,82,64,64,14
C5,D2,BF,95,7C,64,2A,28
C5,D2,FF,49,80,64,30,10
C5,D2,FF,C9,80,64,58,13
C5,D2,FF,D4,85,64,78,24
C5,D3,3F,10,88,64,80,1D
C5,D3,5F,4A,81,64,40,11
C5,D3,5F,53,8C,64,8E,1F
C5,D3,5F,89,7D,64,9A,0E
C5,D3,5F,D3,8A,64,F2,2A
C5,D3,5F,D4,8C,64,4A,1D
C5,D3,7F,15,7F,64,8A,27
C5,D3,9F,CE,77,64,32,17
C5,D3,BF,0F,79,64,2E,18
C5,D3,DF,4D,81,64,48,16
C5,D3,FF,C8,82,64,F0,0E
C5,D4,1F,C8,7D,64,12,11
C5,D4,3F,0A,81,64,72,11
C5,D4,3F,4C,85,64,34,15
C5,D4,3F,8A,81,64,42,0D
C5,D4,3F,CA,80,64,02,12
C5,D4,5F,4C,78,64,6A,15
C5,D4,5F,D1,77,64,EA,1F
C5,D4,7F,16,80,64,F8,27
C5,D4,9F,51,7F,64,94,1F
C5,D4,BF,12,8B,64,F4,1B
C5,D4,BF,4E,83,64,28,1B
C5,D4,BF,5B,8E,64,00,30
C5,D4,BF,8F,81,64,42,18
C5,D4,FF,12,84,64,64,19
C5,D5,1F,4A,7F,64,14,10
C5,D5,3F,C8,7E,64,98,0F
C5,D5,5F,51,81,64,40,2B
C5,D5,5F,8D,78,64,F4,15
C5,D5,9F,CB,85,64,52,15
C5,D5,BF,0F,79,64,5A,18
C5,D5,DF,CB,82,64,E2,14
C5,D5,FF,13,83,64,9E,2C
C5,D5,FF,8B,7E,64,BA,1A
C5,D5,FF,CB,7E,64,24,15
C5,D6,1F,4A,81,64,E6,10
C5,D6,3F,88,7E,64,CA,0F
C5,D6,5F,13,8C,64,A8,1F
C5,D6,7F,51,82,64,04,1F
C5,D6,7F,C9,82,64,E8,0E
C5,D6,9F,89,8A,64,1E,11
C5,D6,9F,8D,77,64,80,16
C5,D6,9F,8F,7E,64,76,17
C5,D6,BF,4A,81,64,E8,12
C5,D6,BF,CF,81,64,3A,19
C5,D6,DF,4C,78,64,A4,15
C5,D6,DF,8C,76,64,5A,1A
C5,D7,3F,08,7F,64,7A,0F
C5,D7,3F,4A,81,64,18,11
C5,D7,3F,88,7E,64,06,10
C5,D7,3F,CE,77,64,DA,16
C5,D7,5F,53,83,64,10,2A
C5,D7,9F,C9,82,64,A6,0E
C5,D7,9F,D5,7E,64,C6,27
C5,D7,BF,D2,77,64,5A,18
C5,D7,DF,0F,78,64,BC,1A
C5,D7,FF,8F,7E,64,56,1D
C5,D8,1F,8A,83,64,68,0D
C5,D8,5F,14,7E,64,12,1C
C5,D8,7F,13,8D,64,BA,1D
C5,D8,7F,C9,82,64,DC,0E
C5,D8,DF,0B,80,63,9A,13
C5,D8,DF,13,84,64,24,2C
C5,D8,FF,89,7F,64,8A,0C
C5,D8,FF,C9,82,64,66,13
C5,D9,1F,08,7F,64,04,10
C5,D9,1F,8F,8C,64,A4,1A
C5,D9,3F,5B,8E,64,16,31
C5,D9,5F,CA,85,64,2C,0D
C5,D9,5F,D1,88,64,16,22
C5,D9,7F,C9,82,64,B6,0E
C5,D9,7F,D0,84,64,92,1D
C5,D9,9F,CA,80,64,7E,12
C5,D9,BF,13,84,64,B6,2B
C5,D9,DF,4A,82,64,DC,14
C5,D9,DF,50,87,64,20,19
C5,D9,FF,16,8D,64,74,24
C5,D9,FF,52,77,64,2C,19
C5,D9,FF,89,80,64,DE,0D
C5,DA,1F,4A,81,64,C4,11
C5,DA,1F,91,77,64,52,22
C5,DA,3F,08,7F,64,12,10
C5,DA,3F,0A,82,64,30,0D
C5,DA,3F,48,7E,64,0A,10
C5,DA,3F,92,80,64,72,25
C5,DA,5F,94,83,64,70,2E
C5,DA,9F,91,77,64,F6,24
C5,DA,9F,C9,82,64,96,0E
C5,DA,9F,CD,8C,64,72,1A
C5,DA,BF,90,83,64,6E,1D
C5,DA,FF,08,83,64,D0,0F
C5,DA,FF,89,77,64,E4,11
C5,DB,1F,8A,7F,64,8C,12
C5,DB,3F,4B,77,64,B2,14
C5,DB,5F,4F,80,64,66,18
C5,DB,7F,91,7E,64,B0,1F
C5,DB,7F,C9,82,64,CC,0E
C5,DB,7F,CB,84,64,60,14
C5,DB,BF,8B,7C,64,DE,14
C5,DB,BF,CF,81,64,1E,19
C5,DB,DF,8F,7E,64,0A,1D
C5,DB,FF,89,7F,64,9A,0C
C5,DC,3F,11,78,64,44,1E
C5,DC,5F,48,7F,64,40,0F
C5,DC,7F,C9,82,64,2A,0F
C5,DC,BF,4D,85,60,06,1C
C5,DC,BF,8D,82,64,E8,16
C5,DC,DF,12,91,62,DA,31
C5,DD,1F,88,7E,64,08,10
C5,DD,3F,08,7F,64,98,0F
C5,DD,3F,88,7E,64,BC,0F
C5,DD,5F,90,85,64,4E,1D
C5,DD,7F,C9,82,64,9E,0E
C5,DD,BF,0E,78,64,68,18
C5,DD,BF,D0,77,64,64,1D
C5,DD,DF,CA,7F,61,4A,17
C5,DD,DF,CE,82,64,6E,1B
C5,DD,FF,89,80,64,AE,12
C5,DD,FF,8D,80,64,D0,16
C5,DE,1F,4D,80,64,8E,16
C5,DE,1F,CA,81,64,9E,0D
C5,DE,3F,0B,80,64,12,15
C5,DE,3F,4A,81,64,42,11
C5,DE,3F,4F,81,64,38,1C
C5,DE,3F,8A,81,64,F8,10
C5,DE,3F,8B,7D,64,1C,14
C5,DE,3F,D8,8D,64,6E,33
C5,DE,5F,CA,81,64,94,11
C5,DE,7F,0F,78,64,6E,19
C5,DE,7F,48,7D,64,A0,12
C5,DE,9F,10,89,64,7E,1F
C5,DE,BF,91,77,64,B0,21
C5,DE,DF,50,83,64,36,20
C5,DE,DF,93,80,64,40,2D
C5,DE,DF,D2,8A,64,18,1C
C5,DE,FF,13,81,64,88,2D
C5,DE,FF,8A,7A,64,0C,1A
C5,DE,FF,8C,78,64,BA,15
C5,DE,FF,CD,81,64,70,16
C5,DF,1F,14,83,64,CC,2D
C5,DF,1F,53,77,64,78,29
C5,DF,1F,92,77,64,06,24
C5,DF,1F,D4,80,64,E4,2D
C5,DF,3F,14,77,64,90,18
C5,DF,3F,C8,7E,64,BC,0F
C5,DF,5F,08,7F,64,72,0F
C5,DF,5F,4A,81,64,10,11
C5,DF,9F,4E,7F,64,2A,17
C5,DF,9F,D2,83,64,8C,18
C5,DF,BF,10,83,64,80,1D
C5,DF,FF,10,88,64,26,18
C5,DF,FF,8F,80,64,52,19
C5,DF,FF,96,85,64,8A,2B
C5,DF,FF,C8,82,64,26,0F
C6,D0,1F,0B,7E,64,1E,13
C6,D0,1F,4B,78,64,24,14
C6,D0,1F,8A,83,64,46,0D
C6,D0,3F,52,7F,64,48,25
C6,D0,3F,88,7E,64,D0,0F
C6,D0,3F,C8,7B,64,66,12
C6,D0,5F,09,81,64,B0,0F
C6,D0,5F,CD,7D,64,CC,18
C6,D0,9F,50,83,64,00,1D
C6,D0,9F,88,7F,64,14,0F
C6,D0,BF,4F,8C,64,12,1D
C6,D0,BF,D5,7C,64,36,28
C6,D0,DF,16,85,64,36,2B
C6,D0,FF,49,7F,64,98,0C
C6,D1,1F,4F,83,64,30,1C
C6,D1,7F,09,83,64,EA,0E
C6,D1,7F,12,83,64,3A,18
C6,D1,9F,0B,83,64,B4,14
C6,D1,DF,51,8C,64,B0,18
C6,D1,DF,90,89,64,38,19
C6,D1,FF,08,84,64,62,0F
C6,D1,FF,4C,81,64,60,1A
C6,D1,FF,8B,7D,64,10,16
C6,D1,FF,C8,82,64,F0,0E
C6,D2,1F,0A,81,64,C8,0D
C6,D2,1F,96,81,64,EA,26
C6,D2,3F,08,7F,64,12,10
C6,D2,3F,11,8B,64,FC,20
C6,D2,3F,12,88,64,3A,25
C6,D2,3F,1B,91,64,F0,39
C6,D2,3F,4A,81,64,28,11
C6,D2,3F,4B,78,64,76,14
C6,D2,3F,8A,81,64,14,11
C6,D2,3F,8A,88,64,A6,0F
C6,D2,5F,10,78,64,92,1C
C6,D2,7F,48,7F,64,4C,0F
C6,D2,9F,51,82,64,FC,1E
C6,D2,9F,91,77,64,36,21
C6,D2,9F,92,77,64,54,1A
C6,D2,9F,C9,82,64,96,0E
C6,D2,DF,0C,81,64,C4,16
C6,D3,1F,CA,81,64,D4,0D
C6,D3,3F,4A,81,64,08,11
C6,D3,3F,4D,78,64,F4,15
C6,D3,3F,8D,80,64,DE,1A
C6,D3,7F,88,7F,64,50,0F
C6,D3,7F,92,8B,64,84,1B
C6,D3,9F,90,81,64,F0,17
C6,D3,9F,D5,7E,64,D6,27
C6,D3,BF,0E,85,64,3C,1F
C6,D3,DF,53,80,64,36,2D
C6,D3,FF,09,7F,64,52,0F
C6,D3,FF,8B,84,64,F0,14
C6,D3,FF,C9,80,64,50,0E
C6,D3,FF,CA,7E,64,68,13
C6,D4,1F,08,7F,64,06,10
C6,D4,1F,8D,89,64,00,1B
C6,D4,1F,D6,8C,64,9A,23
C6,D4,5F,89,89,64,60,11
C6,D4,5F,94,83,64,88,2E
C6,D4,7F,C9,82,64,B4,0E
C6,D4,7F,E5,76,64,E6,4E
C6,D4,9F,0F,78,64,E6,1C
C6,D4,9F,D2,77,64,7E,18
C6,D4,DF,4E,83,64,60,1B
C6,D4,DF,8A,81,64,B0,10
C6,D4,FF,4A,82,64,74,10
C6,D5,1F,0A,82,64,88,0D
C6,D5,3F,0A,81,64,70,0D
C6,D5,3F,0A,82,64,E2,0C
C6,D5,3F,4A,81,64,FA,10
C6,D5,5F,0A,82,64,82,11
C6,D5,5F,90,75,64,8E,2A
C6,D5,5F,C9,7E,64,86,10
C6,D5,5F,CA,7E,64,94,10
C6,D5,9F,4D,83,62,E8,19
C6,D5,9F,C9,84,64,EA,0E
C6,D5,BF,8A,84,64,9E,13
C6,D6,3F,0A,81,64,2E,11
C6,D6,3F,4A,81,64,22,0D
C6,D6,3F,8D,7D,64,4C,1A
C6,D6,3F,C8,7E,64,68,0F
C6,D6,3F,CA,82,64,06,11
C6,D6,9F,CA,78,64,0A,12
C6,D6,BF,4A,82,64,CA,14
C6,D6,BF,4B,81,64,56,15
C6,D6,BF,97,8D,64,AE,23
C6,D6,DF,10,89,64,22,20
C6,D6,FF,4A,78,64,5A,13
C6,D6,FF,50,86,64,98,27
C6,D7,1F,11,89,64,08,21
C6,D7,1F,93,83,64,F2,18
C6,D7,5F,95,7D,64,46,27
C6,D7,7F,09,83,64,FA,0E
C6,D7,9F,53,84,64,32,2B
C6,D7,9F,8F,7E,64,98,1C
C6,D7,BF,0A,88,64,B2,12
C6,D7,BF,8C,82,64,C0,15
C6,D7,BF,D2,8A,64,0A,1C
C6,D7,DF,09,81,64,2A,0E
C6,D7,DF,0E,78,64,44,19
C6,D7,DF,88,83,64,92,0F
C6,D7,DF,D5,8D,63,6E,2C
C6,D8,1F,0D,82,64,8E,15
C6,D8,1F,0F,84,64,F6,18
C6,D8,1F,8A,81,64,C6,0D
C6,D8,3F,8A,7D,64,DE,12
C6,D8,5F,0A,7F,64,50,11
C6,D8,7F,13,77,64,08,1B
C6,D8,FF,49,7F,64,C6,0E
C6,D8,FF,49,80,64,F8,0F
C6,D8,FF,4F,80,64,8E,19
C6,D8,FF,52,7E,64,A6,28
C6,D8,FF,95,82,64,1C,28
C6,D9,1F,4A,7F,64,64,0E
C6,D9,1F,55,78,64,6E,1A
C6,D9,1F,8A,81,64,AC,0D
C6,D9,1F,CA,80,64,B4,0D
C6,D9,3F,0F,78,64,DC,18
C6,D9,3F,8A,81,64,40,0D
C6,D9,5F,8B,77,64,BC,14
C6,D9,9F,CF,80,64,F2,1C
C6,D9,BF,8F,81,64,40,18
C6,D9,DF,4E,78,64,96,17
C6,D9,FF,53,96,00,54,2F
C6,D9,FF,8D,8B,64,06,20
C6,DA,1F,90,8B,64,30,1E
C6,DA,3F,CE,83,64,16,17
C6,DA,5F,48,7E,64,42,10
C6,DA,9F,C9,83,64,2C,0E
C6,DA,BF,91,77,64,2C,22
C6,DA,BF,CC,7F,63,2C,16
C6,DA,DF,50,8B,64,BC,1F
C6,DA,DF,CF,88,64,FC,1D
C6,DA,FF,0F,80,64,4A,1A
C6,DA,FF,C9,7F,64,66,12
C6,DA,FF,D0,83,64,9E,1E
C6,DB,1F,08,7E,64,42,11
C6,DB,1F,54,96,00,58,2E
C6,DB,1F,CA,83,64,DA,0D
C6,DB,1F,CB,7E,64,AC,14
C6,DB,3F,0B,82,64,10,11
C6,DB,3F,13,85,64,94,29
C6,DB,3F,90,85,64,54,1D
C6,DB,3F,CD,7A,64,1E,1E
C6,DB,5F,08,7F,64,82,0F
C6,DB,7F,0A,79,64,84,11
C6,DB,7F,11,81,64,96,1F
C6,DB,7F,25,77,64,18,4E
C6,DB,7F,8B,87,64,D6,14
C6,DB,9F,4A,83,64,08,13
C6,DB,BF,CA,7E,64,6C,13
C6,DB,DF,15,86,64,74,20
C6,DB,DF,4A,81,64,02,13
C6,DB,FF,4D,78,64,94,16
C6,DB,FF,54,8C,64,3C,22
C6,DC,1F,0A,83,64,86,0D
C6,DC,1F,8A,81,64,B6,0D
C6,DC,3F,0B,7D,64,08,14
C6,DC,3F,4A,81,64,E0,0C
C6,DC,7F,88,7C,64,AC,12
C6,DC,BF,8C,78,64,94,15
C6,DC,DF,08,7F,64,58,12
C6,DC,DF,8A,85,64,68,14
C6,DD,1F,0D,7F,64,AA,17
C6,DD,1F,4A,81,64,B8,0D
C6,DD,1F,C9,7E,64,FC,0F
C6,DD,3F,4A,82,64,40,0D
C6,DD,7F,0B,83,64,9C,14
C6,DD,9F,D1,7E,64,9A,1F
C6,DD,BF,49,81,64,FC,10
C6,DD,DF,10,89,64,54,20
C6,DD,FF,89,80,64,00,0E
C6,DD,FF,C9,7F,64,6A,0C
C6,DD,FF,C9,81,64,18,0E
C6,DD,FF,CF,82,64,7A,18
C6,DD,FF,D3,95,00,86,2D
C6,DE,1F,0E,80,64,3E,16
C6,DE,1F,C8,7E,64,12,10
C6,DE,5F,D4,83,64,B8,2E
C6,DE,7F,09,83,64,F8,11
C6,DE,7F,0A,79,64,6E,11
C6,DE,9F,8A,7F,63,5C,14
C6,DE,BF,49,7F,64,6E,0D
C6,DE,BF,49,84,64,FE,11
C6,DE,BF,50,75,64,60,2C
C6,DE,DF,52,83,64,9A,27
C6,DE,DF,CA,7F,64,F2,12
C6,DE,FF,48,83,64,18,0F
C6,DF,1F,08,7F,64,D6,0F
C6,DF,1F,0C,82,64,10,17
C6,DF,1F,8B,77,64,92,14
C6,DF,3F,0B,80,64,08,15
C6,DF,3F,13,77,64,CA,1A
C6,DF,3F,4A,81,64,58,11
C6,DF,3F,4A,83,64,58,0D
C6,DF,3F,8A,81,64,E2,10
C6,DF,3F,CA,81,64,EE,0C
C6,DF,5F,C9,82,64,D0,0E
C6,DF,7F,48,7F,64,3C,0F
C6,DF,7F,49,80,64,0C,0E
C6,DF,7F,4F,7A,64,FE,18
C6,DF,7F,89,83,64,24,0E
C6,DF,9F,4D,78,64,2C,16
C6,DF,BF,CF,88,64,C4,1D
C6,DF,DF,93,80,64,5A,2D
C6,DF,FF,49,83,64,7C,0D
C6,DF,FF,4E,8C,64,C6,1A
C6,DF,FF,53,77,64,EE,1D
C6,EA,DF,BF,FF,00,68,04
C7,D0,1F,C8,7E,64,FC,0F
C7,D0,3F,8A,81,64,66,0D
C7,D0,5F,4A,81,64,BC,11
C7,D0,5F,8A,81,64,80,11
C7,D0,5F,8D,82,64,F8,15
C7,D0,5F,CC,85,64,C6,15
C7,D0,BF,09,7F,64,D4,11
C7,D0,DF,13,77,64,8A,1C
C7,D0,DF,4F,7A,64,2C,18
C7,D1,1F,CA,82,64,7C,13
C7,D1,3F,4A,81,64,6A,11
C7,D1,3F,4A,83,64,6A,0D
C7,D1,3F,8A,81,64,D0,10
C7,D1,5F,4F,80,64,A4,18
C7,D1,5F,90,78,5F,60,1D
C7,D1,5F,94,8D,64,F0,21
C7,D1,5F,C9,82,64,E2,0E
C7,D1,9F,4B,80,64,60,14
C7,D1,BF,CC,86,64,AA,1A
C7,D1,DF,0F,78,64,CE,1A
C7,D1,DF,C9,80,64,58,0F
C7,D1,DF,D3,95,00,0C,2E
C7,D2,1F,12,89,64,88,24
C7,D2,1F,8A,7F,64,1E,10
C7,D2,1F,93,95,00,B8,2E
C7,D2,3F,94,83,64,5A,2E
C7,D2,3F,C8,7E,64,AE,0F
C7,D2,5F,0A,7C,64,30,10
C7,D2,7F,11,82,64,E6,1E
C7,D2,7F,92,88,64,94,26
C7,D2,BF,C9,7F,64,0E,0E
C7,D2,DF,4F,81,64,90,17
C7,D2,FF,09,7E,64,F2,10
C7,D3,1F,92,77,64,34,24
C7,D3,1F,C8,7D,64,A8,11
C7,D3,3F,C8,7E,64,8E,0F
C7,D3,5F,8A,81,64,1E,11
C7,D3,9F,CB,80,64,FE,14
C7,D3,BF,49,77,64,AC,02
C7,D3,BF,4F,81,64,C4,18
C7,D3,DF,4C,83,64,7C,15
C7,D3,DF,4F,81,64,B0,17
C7,D4,1F,8A,81,64,CC,0D
C7,D4,3F,4F,88,64,DE,17
C7,D4,7F,CF,80,64,7E,23
C7,D4,9F,09,83,64,8A,0E
C7,D4,9F,4F,7B,64,C4,26
C7,D4,9F,CA,78,64,34,12
C7,D4,BF,0F,78,64,5E,1A
C7,D4,BF,4F,7E,64,E2,1C
C7,D4,DF,09,80,64,94,12
C7,D4,FF,0A,82,64,B4,10
C7,D4,FF,0B,80,63,CC,14
C7,D4,FF,4E,7F,64,82,27
C7,D5,3F,4A,84,64,52,13
C7,D5,3F,CA,80,64,94,0D
C7,D5,5F,8F,80,64,D0,17
C7,D5,7F,51,8A,64,F0,21
C7,D5,9F,CE,77,64,24,17
C7,D5,BF,4C,78,64,7E,15
C7,D5,BF,91,77,64,1A,22
C7,D5,DF,09,81,64,74,11
C7,D5,DF,0E,78,64,42,19
C7,D5,DF,50,8B,64,8A,1F
C7,D5,DF,88,83,64,94,0F
C7,D5,FF,0B,80,63,60,14
C7,D5,FF,0C,81,64,22,19
C7,D5,FF,CB,77,64,2A,15
C7,D6,3F,CC,7C,64,04,15
C7,D6,5F,48,7F,64,66,0F
C7,D6,5F,8A,81,64,B2,0C
C7,D6,7F,09,84,64,18,0F
C7,D6,7F,51,82,64,E0,1E
C7,D6,7F,8A,80,64,CC,11
C7,D6,7F,C9,82,64,0C,0F
C7,D6,7F,D5,8C,64,08,20
C7,D6,DF,CB,86,64,F6,14
C7,D6,DF,D0,7F,64,2E,18
C7,D6,FF,89,7F,64,02,12
C7,D6,FF,C9,82,64,EE,0D
C7,D6,FF,CC,83,64,40,19
C7,D7,1F,0F,89,64,98,1C
C7,D7,1F,89,7E,64,DE,0F
C7,D7,1F,CA,80,64,B2,11
C7,D7,1F,CA,81,64,A6,0D
C7,D7,3F,0E,8C,64,46,1C
C7,D7,3F,4A,81,64,FC,10
C7,D7,7F,98,8D,64,08,2C
C7,D7,9F,C9,84,64,EC,0E
C7,D7,BF,C9,7E,64,DC,11
C7,D7,DF,53,80,64,44,2D
C7,D7,FF,0E,7F,64,DE,18
C7,D7,FF,49,81,64,06,0E
C7,D8,1F,89,84,64,7C,0E
C7,D8,3F,8A,80,64,F2,0D
C7,D8,5F,48,7F,64,52,0F
C7,D8,7F,0A,81,64,1C,14
C7,D8,7F,53,96,00,48,2E
C7,D8,7F,C9,82,64,BE,0E
C7,D8,9F,92,87,64,1C,1E
C7,D8,BF,0F,78,64,C0,19
C7,D8,FF,89,81,64,44,10
C7,D9,3F,0A,79,64,BE,10
C7,D9,3F,88,7E,64,F6,0F
C7,D9,5F,0A,81,64,5A,11
C7,D9,5F,89,80,64,EA,10
C7,D9,7F,C9,82,64,D4,0E
C7,D9,BF,0A,83,64,5E,13
C7,D9,BF,13,84,64,D4,2B
C7,D9,FF,89,7F,64,82,0C
C7,D9,FF,CD,79,5E,80,1C
C7,DA,1F,92,77,64,A4,23
C7,DA,1F,CA,81,64,96,0D
C7,DA,3F,4A,83,64,4A,0D
C7,DA,3F,8B,7D,64,14,14
C7,DA,5F,8B,80,64,4A,14
C7,DA,7F,48,7F,64,2E,0F
C7,DA,7F,62,B7,64,16,5B
C7,DA,9F,91,77,64,D2,20
C7,DA,BF,0E,76,64,26,21
C7,DA,DF,0F,80,64,B4,18
C7,DA,FF,49,8A,64,5A,12
C7,DA,FF,91,77,64,6C,23
C7,DB,1F,4D,85,64,BC,17
C7,DB,1F,88,7E,64,38,10
C7,DB,1F,D0,90,64,B4,25
C7,DB,1F,D4,95,00,B0,2E
C7,DB,3F,10,81,64,D2,17
C7,DB,3F,CC,8A,64,F4,15
C7,DB,5F,0F,78,64,0A,19
C7,DB,5F,13,84,64,0E,19
C7,DB,5F,D1,87,64,C6,2A
C7,DB,7F,C9,82,64,AE,0E
C7,DB,7F,CB,7D,64,92,14
