b0,b1,b2,b3,b4,b5,b6,b7
01,00,00,22,55,05,02
01,00,00,22,55,06,02
01,00,00,22,6E,05,02
01,00,00,23,6E,07,02
01,00,00,24,4A,06,02
01,00,00,24,55,05,02
01,00,00,24,6E,07,02
01,00,00,25,6E,07,02
01,00,00,26,55,03,02
01,00,00,27,51,07,02
01,00,00,28,00,01,02
01,00,00,31,00,00,02
01,00,00,32,3D,06,02
01,00,00,32,53,00,02
01,00,00,32,6E,06,02
01,00,00,33,00,00,02
01,00,00,34,00,04,02
01,00,00,34,00,05,02
01,00,00,34,00,06,02
01,00,00,34,00,07,02
01,00,00,34,00,08,02
01,00,00,34,03,05,02
01,00,00,34,05,05,02
01,00,00,34,06,04,02
01,00,00,34,09,05,02
01,00,00,34,0B,05,02
01,00,00,34,0D,04,02
01,00,00,34,11,05,02
01,00,00,34,13,04,02
01,00,00,34,16,05,02
01,00,00,34,1A,04,02
01,00,00,34,1D,05,02
01,00,00,34,1E,05,02
01,00,00,34,20,04,02
01,00,00,34,23,05,02
01,00,00,34,25,05,02
01,00,00,34,26,04,02
01,00,00,34,2B,05,02
01,00,00,34,2D,04,02
01,00,00,34,33,04,02
01,00,00,34,37,06,02
01,00,00,34,38,05,02
01,00,00,34,3A,04,02
01,00,00,34,3E,05,02
01,00,00,34,40,04,02
01,00,00,34,45,05,02
01,00,00,34,46,04,02
01,00,00,34,4B,05,02
01,00,00,34,4D,04,02
01,00,00,34,4F,05,02
01,00,00,34,51,05,02
01,00,00,34,53,04,02
01,00,00,34,55,04,02
01,00,00,34,55,05,02
01,00,00,34,5A,04,02
01,00,00,34,60,04,02
01,00,00,34,6E,05,02
01,00,00,34,6E,06,02
01,00,00,34,6E,07,02
01,00,00,34,6E,08,02
01,00,00,35,00,06,02
01,00,00,35,00,07,02
01,00,00,35,00,08,02
01,00,00,35,30,05,02
