frame,time,id,len,b0,b1,b2,b3,b4,b5,b6,b7
211,29327,0x0A8,8,50,E8,DF,BF,FF,00,00,00
212,29329,0x0AF,4,83,74,00,00,00,00,00,00
212,29329,0x0AF,4,83,74,00,00,00,00,00,00
213,29333,0x0AD,8,A6,E9,BF,FF,00,14,00,00
213,29333,0x0AD,8,A6,E9,BF,FF,00,14,00,00
214,29333,0x0AE,8,63,09,00,00,49,00,00,02
214,29333,0x0AE,8,63,09,00,00,49,00,00,02
215,29337,0x0A8,8,22,E9,DF,BF,FF,00,00,00
215,29337,0x0A8,8,22,E9,DF,BF,FF,00,00,00
216,29337,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
216,29337,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
217,29339,0x0AF,4,83,75,00,00,FE,FB,EF,9F
217,29339,0x0AF,4,83,75,00,00,FE,FB,EF,9F
218,29343,0x0AD,8,F7,EA,BF,FF,00,14,00,00
218,29343,0x0AD,8,F7,EA,BF,FF,00,14,00,00
219,29343,0x0AE,8,C7,0A,00,00,4A,00,00,02
219,29343,0x0AE,8,C7,0A,00,00,4A,00,00,02
220,29347,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
220,29347,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
221,29347,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
221,29347,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
222,29350,0x0AF,4,83,76,BC,01,00,00,00,00
222,29350,0x0AF,4,83,76,BC,01,00,00,00,00
223,29353,0x0AD,8,42,EB,BF,FF,00,14,00,00
223,29353,0x0AD,8,42,EB,BF,FF,00,14,00,00
224,29353,0x0AE,8,C8,0B,00,00,4B,00,00,02
224,29353,0x0AE,8,C8,0B,00,00,4B,00,00,02
225,29357,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
225,29357,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
226,29357,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
226,29357,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
227,29360,0x0AF,4,83,77,BC,01,FE,FB,EF,9F
227,29360,0x0AF,4,83,77,BC,01,FE,FB,EF,9F
228,29363,0x0AD,8,2F,EC,BF,FF,00,14,00,00
228,29363,0x0AD,8,2F,EC,BF,FF,00,14,00,00
229,29363,0x0AE,8,42,0C,00,00,4C,00,00,02
229,29363,0x0AE,8,42,0C,00,00,4C,00,00,02
230,29367,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
230,29367,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
231,29367,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
231,29367,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
232,29370,0x0AF,4,83,78,00,00,80,0F,00,7A
232,29370,0x0AF,4,83,78,00,00,80,0F,00,7A
233,29373,0x0AD,8,5E,ED,BF,FF,00,14,00,00
233,29373,0x0AD,8,5E,ED,BF,FF,00,14,00,00
234,29373,0x0AE,8,8C,0D,00,00,4D,00,00,02
234,29373,0x0AE,8,8C,0D,00,00,4D,00,00,02
235,29377,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
235,29377,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
236,29377,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
236,29377,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
237,29380,0x0AF,4,83,79,00,00,FE,F7,07,00
237,29380,0x0AF,4,83,79,00,00,FE,F7,07,00
238,29383,0x0AD,8,84,EE,BF,FF,00,14,00,00
238,29383,0x0AD,8,84,EE,BF,FF,00,14,00,00
239,29383,0x0AE,8,6C,0E,00,00,4E,00,00,02
239,29383,0x0AE,8,6C,0E,00,00,4E,00,00,02
240,29387,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
240,29387,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
241,29387,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
241,29387,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
242,29390,0x0AF,4,83,7A,33,01,40,3F,00,00
242,29390,0x0AF,4,83,7A,33,01,40,3F,00,00
243,29393,0x0AD,8,D5,EF,BF,FF,00,14,00,00
243,29393,0x0AD,8,D5,EF,BF,FF,00,14,00,00
244,29393,0x0AE,8,23,0F,00,00,4F,00,00,02
244,29393,0x0AE,8,23,0F,00,00,4F,00,00,02
245,29397,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
245,29397,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
246,29397,0x0A8,8,80,EF,DF,BF,FF,00,00,00
246,29397,0x0A8,8,80,EF,DF,BF,FF,00,00,00
247,29401,0x0AF,4,83,7B,33,01,00,00,00,00
247,29401,0x0AF,4,83,7B,33,01,00,00,00,00
248,29403,0x0AD,8,48,E0,BF,FF,00,14,00,00
248,29403,0x0AD,8,48,E0,BF,FF,00,14,00,00
249,29403,0x0AE,8,84,00,00,00,50,00,00,02
249,29403,0x0AE,8,84,00,00,00,50,00,00,02
250,29407,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
250,29407,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
251,29407,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
251,29407,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
252,29411,0x0AF,4,83,7C,00,00,0F,00,7A,3F
252,29411,0x0AF,4,83,7C,00,00,0F,00,7A,3F
253,29413,0x0AD,8,86,E1,BF,FF,00,14,00,00
253,29413,0x0AD,8,86,E1,BF,FF,00,14,00,00
254,29413,0x0AE,8,C6,01,00,00,51,00,00,02
254,29413,0x0AE,8,C6,01,00,00,51,00,00,02
255,29417,0x0A8,8,92,E1,DF,BF,FF,00,00,00
255,29417,0x0A8,8,92,E1,DF,BF,FF,00,00,00
256,29417,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
256,29417,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
257,29421,0x0AF,4,83,7D,00,00,80,0F,00,7A
257,29421,0x0AF,4,83,7D,00,00,80,0F,00,7A
258,29423,0x0AD,8,62,E2,BF,FF,00,14,00,00
258,29423,0x0AD,8,62,E2,BF,FF,00,14,00,00
259,29423,0x0AE,8,1F,02,00,00,52,00,00,02
259,29423,0x0AE,8,1F,02,00,00,52,00,00,02
260,29427,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
260,29427,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
261,29427,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
261,29427,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
262,29431,0x0AF,4,83,7E,00,00,80,00,00,FE
262,29431,0x0AF,4,83,7E,00,00,80,00,00,FE
263,29433,0x0AD,8,E3,E3,BF,FF,00,14,00,00
263,29433,0x0AD,8,E3,E3,BF,FF,00,14,00,00
264,29433,0x0AE,8,97,03,00,00,53,00,00,02
264,29433,0x0AE,8,97,03,00,00,53,00,00,02
265,29437,0x0A8,8,91,E3,DF,BF,FF,00,00,00
265,29437,0x0A8,8,91,E3,DF,BF,FF,00,00,00
266,29437,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
266,29437,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
267,29442,0x0AF,4,83,7F,00,00,FE,00,0E,00
267,29442,0x0AF,4,83,7F,00,00,FE,00,0E,00
268,29443,0x0AD,8,41,E4,BF,FF,00,14,00,00
268,29443,0x0AD,8,41,E4,BF,FF,00,14,00,00
269,29443,0x0AE,8,AB,04,00,00,54,00,00,02
269,29443,0x0AE,8,AB,04,00,00,54,00,00,02
270,29447,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
270,29447,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
271,29447,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
271,29447,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
272,29452,0x0AF,4,83,70,03,01,00,00,00,00
272,29452,0x0AF,4,83,70,03,01,00,00,00,00
273,29453,0x0AD,8,74,E5,BF,FF,00,14,00,00
273,29453,0x0AD,8,74,E5,BF,FF,00,14,00,00
274,29453,0x0AE,8,FD,05,00,00,55,00,00,02
274,29453,0x0AE,8,FD,05,00,00,55,00,00,02
275,29457,0x0A8,8,57,E5,DF,BF,FF,00,00,00
275,29457,0x0A8,8,57,E5,DF,BF,FF,00,00,00
276,29457,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
276,29457,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
277,29462,0x0AF,4,83,71,03,01,11,00,00,00
277,29462,0x0AF,4,83,71,03,01,11,00,00,00
278,29463,0x0AD,8,6A,E6,BF,FF,00,14,00,00
278,29463,0x0AD,8,6A,E6,BF,FF,00,14,00,00
279,29463,0x0AE,8,7E,06,00,00,56,00,00,02
279,29463,0x0AE,8,7E,06,00,00,56,00,00,02
280,29467,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
280,29467,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
281,29467,0x0A8,8,67,E6,DF,BF,FF,00,00,00
281,29467,0x0A8,8,67,E6,DF,BF,FF,00,00,00
282,29472,0x0AF,4,83,72,00,00,80,0F,00,7A
282,29472,0x0AF,4,83,72,00,00,80,0F,00,7A
283,29473,0x0AD,8,35,E7,BF,FF,00,14,00,00
283,29473,0x0AD,8,35,E7,BF,FF,00,14,00,00
284,29473,0x0AE,8,41,07,00,00,57,00,00,02
284,29473,0x0AE,8,41,07,00,00,57,00,00,02
285,29477,0x0A8,8,72,E7,DF,BF,FF,00,00,00
285,29477,0x0A8,8,72,E7,DF,BF,FF,00,00,00
286,29477,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
286,29477,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
287,29483,0x0AD,8,A2,E8,BF,FF,00,14,00,00
287,29483,0x0AD,8,A2,E8,BF,FF,00,14,00,00
288,29483,0x0AE,8,FF,08,00,00,58,00,00,02
288,29483,0x0AE,8,FF,08,00,00,58,00,00,02
289,29483,0x0AF,4,83,73,00,00,58,00,00,02
289,29483,0x0AF,4,83,73,00,00,58,00,00,02
290,29487,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
290,29487,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
291,29487,0x0A8,8,50,E8,DF,BF,FF,00,00,00
291,29487,0x0A8,8,50,E8,DF,BF,FF,00,00,00
292,29493,0x0AD,8,A6,E9,BF,FF,00,14,00,00
292,29493,0x0AD,8,A6,E9,BF,FF,00,14,00,00
293,29493,0x0AE,8,BA,09,00,00,59,00,00,02
293,29493,0x0AE,8,BA,09,00,00,59,00,00,02
294,29493,0x0AF,4,83,74,FC,01,59,00,00,02
294,29493,0x0AF,4,83,74,FC,01,59,00,00,02
295,29497,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
295,29497,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
296,29497,0x0A8,8,22,E9,DF,BF,FF,00,00,00
296,29497,0x0A8,8,22,E9,DF,BF,FF,00,00,00
297,29503,0x0AD,8,F7,EA,BF,FF,00,14,00,00
297,29503,0x0AD,8,F7,EA,BF,FF,00,14,00,00
298,29503,0x0AE,8,1E,0A,00,00,5A,00,00,02
298,29503,0x0AE,8,1E,0A,00,00,5A,00,00,02
299,29503,0x0AF,4,83,75,FC,01,5A,00,00,02
299,29519,0x0AF,4,83,75,FC,01,5A,00,00,02
300,29523,0x0AD,8,2F,EC,BF,FF,00,14,00,00
300,29523,0x0AD,8,2F,EC,BF,FF,00,14,00,00
301,29523,0x0AE,8,9B,0C,00,00,5C,00,00,02
301,29523,0x0AE,8,9B,0C,00,00,5C,00,00,02
302,29524,0x0AF,4,83,77,30,01,00,01,FE,3F
302,29524,0x0AF,4,83,77,30,01,00,01,FE,3F
303,29527,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
303,29527,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
304,29527,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
304,29527,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
305,29533,0x0AD,8,5E,ED,BF,FF,00,14,00,00
305,29533,0x0AD,8,5E,ED,BF,FF,00,14,00,00
306,29533,0x0AE,8,55,0D,00,00,5D,00,00,02
306,29533,0x0AE,8,55,0D,00,00,5D,00,00,02
307,29534,0x0AF,4,83,78,30,01,5D,00,00,02
307,29534,0x0AF,4,83,78,30,01,5D,00,00,02
308,29537,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
308,29537,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
309,29537,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
309,29537,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
310,29543,0x0AD,8,84,EE,BF,FF,00,14,00,00
310,29543,0x0AD,8,84,EE,BF,FF,00,14,00,00
311,29543,0x0AE,8,B5,0E,00,00,5E,00,00,02
311,29543,0x0AE,8,B5,0E,00,00,5E,00,00,02
312,29544,0x0AF,4,83,79,00,00,00,01,FE,3F
312,29544,0x0AF,4,83,79,00,00,00,01,FE,3F
313,29547,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
313,29547,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
314,29547,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
314,29547,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
315,29553,0x0AD,8,D5,EF,BF,FF,00,14,00,00
315,29553,0x0AD,8,D5,EF,BF,FF,00,14,00,00
316,29553,0x0AE,8,FA,0F,00,00,5F,00,00,02
316,29553,0x0AE,8,FA,0F,00,00,5F,00,00,02
317,29554,0x0AF,4,83,7A,00,00,5F,00,00,02
317,29554,0x0AF,4,83,7A,00,00,5F,00,00,02
318,29557,0x0A8,8,80,EF,DF,BF,FF,00,00,00
318,29557,0x0A8,8,80,EF,DF,BF,FF,00,00,00
319,29557,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
319,29557,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
320,29563,0x0AD,8,48,E0,BF,FF,00,14,00,00
320,29563,0x0AD,8,48,E0,BF,FF,00,14,00,00
321,29563,0x0AE,8,C0,00,00,00,60,00,00,02
321,29563,0x0AE,8,C0,00,00,00,60,00,00,02
322,29565,0x0AF,4,83,7B,43,01,00,20,00,53
322,29565,0x0AF,4,83,7B,43,01,00,20,00,53
323,29567,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
323,29567,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
324,29567,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
324,29567,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
325,29573,0x0AD,8,86,E1,BF,FF,00,14,00,00
325,29573,0x0AD,8,86,E1,BF,FF,00,14,00,00
326,29573,0x0AE,8,82,01,00,00,61,00,00,02
326,29573,0x0AE,8,82,01,00,00,61,00,00,02
327,29575,0x0AF,4,83,7C,43,01,61,00,00,02
327,29575,0x0AF,4,83,7C,43,01,61,00,00,02
328,29577,0x0A8,8,92,E1,DF,BF,FF,00,00,00
328,29577,0x0A8,8,92,E1,DF,BF,FF,00,00,00
329,29577,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
329,29577,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
330,29583,0x0AD,8,62,E2,BF,FF,00,14,00,00
330,29583,0x0AD,8,62,E2,BF,FF,00,14,00,00
331,29583,0x0AE,8,5B,02,00,00,62,00,00,02
331,29583,0x0AE,8,5B,02,00,00,62,00,00,02
332,29585,0x0AF,4,83,7D,00,00,00,01,FE,3F
332,29585,0x0AF,4,83,7D,00,00,00,01,FE,3F
333,29587,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
333,29587,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
334,29587,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
334,29587,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
335,29593,0x0AD,8,E3,E3,BF,FF,00,14,00,00
335,29593,0x0AD,8,E3,E3,BF,FF,00,14,00,00
336,29593,0x0AE,8,D3,03,00,00,63,00,00,02
336,29593,0x0AE,8,D3,03,00,00,63,00,00,02
337,29595,0x0AF,4,83,7E,00,00,63,00,00,02
337,29595,0x0AF,4,83,7E,00,00,63,00,00,02
338,29597,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
338,29597,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
339,29597,0x0A8,8,91,E3,DF,BF,FF,00,00,00
339,29597,0x0A8,8,91,E3,DF,BF,FF,00,00,00
340,29603,0x0AD,8,41,E4,BF,FF,00,14,00,00
340,29603,0x0AD,8,41,E4,BF,FF,00,14,00,00
341,29603,0x0AE,8,EF,04,00,00,64,00,00,02
341,29603,0x0AE,8,EF,04,00,00,64,00,00,02
342,29605,0x0AF,4,83,7F,BC,01,00,01,FE,3F
342,29606,0x0AF,4,83,7F,BC,01,00,01,FE,3F
343,29607,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
343,29607,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
344,29607,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
344,29607,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
345,29613,0x0AD,8,74,E5,BF,FF,00,14,00,00
345,29613,0x0AD,8,74,E5,BF,FF,00,14,00,00
346,29613,0x0AE,8,B9,05,00,00,65,00,00,02
346,29613,0x0AE,8,B9,05,00,00,65,00,00,02
347,29616,0x0AF,4,83,70,BC,01,04,00,00,00
347,29616,0x0AF,4,83,70,BC,01,04,00,00,00
348,29617,0x0A8,8,57,E5,DF,BF,FF,00,00,00
348,29617,0x0A8,8,57,E5,DF,BF,FF,00,00,00
349,29617,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
349,29617,0x0A7,8,AD,E5,BF,FF,FE,FB,EF,9F
350,29623,0x0AD,8,6A,E6,BF,FF,00,14,00,00
350,29623,0x0AD,8,6A,E6,BF,FF,00,14,00,00
351,29623,0x0AE,8,3A,06,00,00,66,00,00,02
351,29623,0x0AE,8,3A,06,00,00,66,00,00,02
352,29626,0x0AF,4,83,71,00,00,00,01,FE,3F
352,29626,0x0AF,4,83,71,00,00,00,01,FE,3F
353,29627,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
353,29627,0x0A7,8,3E,E6,BF,FF,FE,FB,EF,9F
354,29627,0x0A8,8,67,E6,DF,BF,FF,00,00,00
354,29627,0x0A8,8,67,E6,DF,BF,FF,00,00,00
355,29633,0x0AD,8,35,E7,BF,FF,00,14,00,00
355,29633,0x0AD,8,35,E7,BF,FF,00,14,00,00
356,29633,0x0AE,8,05,07,00,00,67,00,00,02
356,29633,0x0AE,8,05,07,00,00,67,00,00,02
357,29636,0x0AF,4,83,72,00,00,67,00,00,02
357,29636,0x0AF,4,83,72,00,00,67,00,00,02
358,29637,0x0A8,8,72,E7,DF,BF,FF,00,00,00
358,29637,0x0A8,8,72,E7,DF,BF,FF,00,00,00
359,29637,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
359,29637,0x0A7,8,B7,E7,BF,FF,FE,FB,EF,9F
360,29643,0x0AD,8,A2,E8,BF,FF,00,14,00,00
360,29643,0x0AD,8,A2,E8,BF,FF,00,14,00,00
361,29643,0x0AE,8,BB,08,00,00,68,00,00,02
361,29643,0x0AE,8,BB,08,00,00,68,00,00,02
362,29647,0x0AF,4,83,73,32,01,00,00,FF,01
362,29647,0x0AF,4,83,73,32,01,00,00,FF,01
363,29647,0x0A8,8,50,E8,DF,BF,FF,00,00,00
363,29647,0x0A8,8,50,E8,DF,BF,FF,00,00,00
364,29647,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
364,29647,0x0A7,8,FA,E8,BF,FF,FE,FB,EF,9F
365,29653,0x0AD,8,A6,E9,BF,FF,00,14,00,00
365,29653,0x0AD,8,A6,E9,BF,FF,00,14,00,00
366,29653,0x0AE,8,FE,09,00,00,69,00,00,02
366,29653,0x0AE,8,FE,09,00,00,69,00,00,02
367,29657,0x0AF,4,83,74,32,01,00,00,00,00
367,29657,0x0AF,4,83,74,32,01,00,00,00,00
368,29657,0x0A8,8,22,E9,DF,BF,FF,00,00,00
368,29657,0x0A8,8,22,E9,DF,BF,FF,00,00,00
369,29657,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
369,29657,0x0A7,8,2A,E9,BF,FF,FE,FB,EF,9F
370,29663,0x0AD,8,F7,EA,BF,FF,00,14,00,00
370,29663,0x0AD,8,F7,EA,BF,FF,00,14,00,00
371,29663,0x0AE,8,5A,0A,00,00,6A,00,00,02
371,29663,0x0AE,8,5A,0A,00,00,6A,00,00,02
372,29667,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
372,29667,0x0A7,8,2C,EA,BF,FF,FE,FB,EF,9F
373,29667,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
373,29667,0x0A8,8,7D,EA,DF,BF,FF,00,00,00
374,29667,0x0AF,4,83,75,00,00,FF,00,00,00
374,29667,0x0AF,4,83,75,00,00,FF,00,00,00
375,29673,0x0AD,8,42,EB,BF,FF,00,14,00,00
375,29673,0x0AD,8,42,EB,BF,FF,00,14,00,00
376,29673,0x0AE,8,55,0B,00,00,6B,00,00,02
376,29673,0x0AE,8,55,0B,00,00,6B,00,00,02
377,29677,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
377,29677,0x0A8,8,B0,EB,DF,BF,FF,00,00,00
378,29677,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
378,29677,0x0A7,8,42,EB,BF,FF,FE,FB,EF,9F
379,29677,0x0AF,4,83,76,00,00,FE,FB,EF,9F
379,29677,0x0AF,4,83,76,00,00,FE,FB,EF,9F
380,29683,0x0AD,8,2F,EC,BF,FF,00,14,00,00
380,29683,0x0AD,8,2F,EC,BF,FF,00,14,00,00
381,29683,0x0AE,8,DF,0C,00,00,6C,00,00,02
381,29683,0x0AE,8,DF,0C,00,00,6C,00,00,02
382,29687,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
382,29687,0x0A7,8,FD,EC,BF,FF,FE,FB,EF,9F
383,29687,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
383,29687,0x0A8,8,AE,EC,DF,BF,FF,00,00,00
384,29687,0x0AF,4,83,77,00,00,F0,03,00,00
384,29688,0x0AF,4,83,77,00,00,F0,03,00,00
385,29693,0x0AD,8,5E,ED,BF,FF,00,14,00,00
385,29693,0x0AD,8,5E,ED,BF,FF,00,14,00,00
386,29693,0x0AE,8,11,0D,00,00,6D,00,00,02
386,29693,0x0AE,8,11,0D,00,00,6D,00,00,02
387,29697,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
387,29697,0x0A7,8,0D,ED,BF,FF,FE,FB,EF,9F
388,29697,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
388,29697,0x0A8,8,BD,ED,DF,BF,FF,00,00,00
389,29698,0x0AF,4,83,78,00,00,FF,00,00,00
389,29698,0x0AF,4,83,78,00,00,FF,00,00,00
390,29703,0x0AD,8,84,EE,BF,FF,00,14,00,00
390,29703,0x0AD,8,84,EE,BF,FF,00,14,00,00
391,29703,0x0AE,8,F1,0E,00,00,6E,00,00,02
391,29703,0x0AE,8,F1,0E,00,00,6E,00,00,02
392,29707,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
392,29707,0x0A7,8,86,EE,BF,FF,FE,FB,EF,9F
393,29707,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
393,29707,0x0A8,8,0F,EE,DF,BF,FF,00,00,00
394,29708,0x0AF,4,83,79,C2,01,F0,03,00,00
394,29708,0x0AF,4,83,79,C2,01,F0,03,00,00
395,29713,0x0AD,8,D5,EF,BF,FF,00,14,00,00
395,29713,0x0AD,8,D5,EF,BF,FF,00,14,00,00
396,29713,0x0AE,8,BE,0F,00,00,6F,00,00,02
396,29713,0x0AE,8,BE,0F,00,00,6F,00,00,02
397,29717,0x0A8,8,80,EF,DF,BF,FF,00,00,00
397,29717,0x0A8,8,80,EF,DF,BF,FF,00,00,00
398,29717,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
398,29717,0x0A7,8,58,EF,BF,FF,FE,FB,EF,9F
399,29718,0x0AF,4,83,7A,C2,01,00,82,0C,40
399,29718,0x0AF,4,83,7A,C2,01,00,82,0C,40
400,29723,0x0AD,8,48,E0,BF,FF,00,14,00,00
400,29723,0x0AD,8,48,E0,BF,FF,00,14,00,00
401,29723,0x0AE,8,19,00,00,00,70,00,00,02
401,29723,0x0AE,8,19,00,00,00,70,00,00,02
402,29727,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
402,29727,0x0A7,8,91,E0,BF,FF,FE,FB,EF,9F
403,29727,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
403,29727,0x0A8,8,E8,E0,DF,BF,FF,00,00,00
404,29728,0x0AF,4,83,7B,00,00,00,00,00,00
404,29728,0x0AF,4,83,7B,00,00,00,00,00,00
405,29733,0x0AD,8,86,E1,BF,FF,00,14,00,00
405,29733,0x0AD,8,86,E1,BF,FF,00,14,00,00
406,29733,0x0AE,8,5B,01,00,00,71,00,00,02
406,29733,0x0AE,8,5B,01,00,00,71,00,00,02
407,29737,0x0A8,8,92,E1,DF,BF,FF,00,00,00
407,29737,0x0A8,8,92,E1,DF,BF,FF,00,00,00
408,29737,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
408,29737,0x0A7,8,19,E1,BF,FF,FE,FB,EF,9F
409,29738,0x0AF,4,83,7C,00,00,FE,FB,EF,9F
409,29738,0x0AF,4,83,7C,00,00,FE,FB,EF,9F
410,29743,0x0AD,8,62,E2,BF,FF,00,14,00,00
410,29743,0x0AD,8,62,E2,BF,FF,00,14,00,00
411,29743,0x0AE,8,82,02,00,00,72,00,00,02
411,29743,0x0AE,8,82,02,00,00,72,00,00,02
412,29747,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
412,29747,0x0A7,8,6D,E2,BF,FF,FE,FB,EF,9F
413,29747,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
413,29747,0x0A8,8,7E,E2,DF,BF,FF,00,00,00
414,29749,0x0AF,4,83,7D,3D,01,00,00,00,20
414,29749,0x0AF,4,83,7D,3D,01,00,00,00,20
415,29753,0x0AD,8,E3,E3,BF,FF,00,14,00,00
415,29753,0x0AD,8,E3,E3,BF,FF,00,14,00,00
416,29753,0x0AE,8,0A,03,00,00,73,00,00,02
416,29753,0x0AE,8,0A,03,00,00,73,00,00,02
417,29757,0x0A8,8,91,E3,DF,BF,FF,00,00,00
417,29757,0x0A8,8,91,E3,DF,BF,FF,00,00,00
418,29757,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
418,29757,0x0A7,8,EC,E3,BF,FF,FE,FB,EF,9F
419,29759,0x0AF,4,83,7E,3D,01,FE,FB,EF,9F
419,29759,0x0AF,4,83,7E,3D,01,FE,FB,EF,9F
420,29763,0x0AD,8,41,E4,BF,FF,00,14,00,00
420,29763,0x0AD,8,41,E4,BF,FF,00,14,00,00
421,29763,0x0AE,8,36,04,00,00,74,00,00,02
421,29763,0x0AE,8,36,04,00,00,74,00,00,02
422,29767,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
422,29767,0x0A7,8,D6,E4,BF,FF,FE,FB,EF,9F
423,29767,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
423,29767,0x0A8,8,3D,E4,DF,BF,FF,00,00,00
